,V_p,A_p,theta,airspeed
6145,1951.0,2126.0,0.165097,18.0
6146,1954.0,2119.0,0.159265,18.0
6147,1950.0,2108.0,0.153838,18.0
6148,1961.0,2112.0,0.147327,18.0
6149,1968.0,2107.0,0.140575,18.0
6150,1973.0,2102.0,0.13271,18.0
6151,1974.0,2094.0,0.126926,18.0
6152,1967.0,2084.0,0.121963,18.0
6153,1992.0,2088.0,0.116727,18.0
6154,1984.0,2078.0,0.111403,18.0
6155,1985.0,2074.0,0.104969,18.0
6156,1994.0,2071.0,0.097528,18.0
6157,1995.0,2071.0,0.092359,18.0
6158,1993.0,2063.0,0.088579,18.0
6159,1998.0,2065.0,0.085555,18.0
6160,1990.0,2045.0,0.081087,18.0
6161,2005.0,2056.0,0.076595,18.0
6162,2006.0,2049.0,0.073008,18.0
6163,2010.0,2048.0,0.070357,18.0
6164,1996.0,2038.0,0.066611,18.0
6165,2024.0,2040.0,0.062398,18.0
6166,2011.0,2032.0,0.058048,18.0
6167,2014.0,2035.0,0.052572,18.0
6168,2023.0,2035.0,0.049827,18.0
6169,2023.0,2031.0,0.04725,18.0
6170,2023.0,2032.0,0.045178,18.0
6171,2027.0,2028.0,0.044263,18.0
6172,2023.0,2028.0,0.041653,18.0
6173,2023.0,2022.0,0.03913,18.0
6174,2033.0,2026.0,0.036119,18.0
6175,2034.0,2021.0,0.033394,18.0
6176,2024.0,2007.0,0.028689,18.0
6177,2038.0,2012.0,0.023821,18.0
6178,2037.0,2006.0,0.019172,18.0
6179,2041.0,2004.0,0.01583,18.0
6180,2044.0,2000.0,0.012767,18.0
6181,2048.0,1999.0,0.008804,18.0
6182,2047.0,1989.0,0.00355,18.0
6183,2051.0,1989.0,-0.000541,18.0
6184,2050.0,1981.0,-0.005869,18.0
6185,2055.0,1979.0,-0.009771,18.0
6186,2060.0,1975.0,-0.014034,18.0
6187,2048.0,1959.0,-0.016704,18.0
6188,2054.0,1962.0,-0.022944,18.0
6189,2053.0,1954.0,-0.029802,18.0
6190,2051.0,1948.0,-0.035747,18.0
6191,2053.0,1936.0,-0.041259,18.0
6192,2053.0,1929.0,-0.049777,18.0
6193,2053.0,1917.0,-0.058707,18.0
6194,2059.0,1911.0,-0.065982,18.0
6195,2056.0,1903.0,-0.073148,18.0
6196,2054.0,1893.0,-0.078616,18.0
6197,2044.0,1878.0,-0.087324,18.0
6198,2048.0,1873.0,-0.096916,18.0
6199,2046.0,1860.0,-0.107789,18.0
6200,2044.0,1852.0,-0.115789,18.0
6201,2043.0,1843.0,-0.124614,18.0
6202,2043.0,1830.0,-0.132222,18.0
6203,2037.0,1819.0,-0.140732,18.0
6204,2035.0,1812.0,-0.148186,18.0
6205,2033.0,1802.0,-0.156928,18.0
6206,2034.0,1785.0,-0.163662,18.0
6207,2023.0,1775.0,-0.174833,18.0
6208,2020.0,1764.0,-0.186583,18.0
6209,2016.0,1747.0,-0.195803,18.0
6210,2008.0,1738.0,-0.204001,18.0
6211,2005.0,1724.0,-0.212151,18.0
6212,1990.0,1703.0,-0.223114,18.0
6213,1991.0,1693.0,-0.236333,18.0
6214,1979.0,1679.0,-0.24746,18.0
6215,1977.0,1670.0,-0.25865,18.0
6216,1974.0,1657.0,-0.268925,18.0
6217,1962.0,1656.0,-0.278541,18.0
6218,1962.0,1655.0,-0.286382,18.0
6219,1959.0,1643.0,-0.288854,18.0
6220,1959.0,1646.0,-0.296652,18.0
6221,1955.0,1650.0,-0.302205,18.0
6222,1953.0,1647.0,-0.304417,18.0
6223,1952.0,1637.0,-0.307287,18.0
6224,1934.0,1625.0,-0.312421,18.0
6225,1946.0,1641.0,-0.321922,18.0
6226,1950.0,1642.0,-0.322809,18.0
6227,1939.0,1643.0,-0.322518,18.0
6228,1947.0,1645.0,-0.327069,18.0
6229,1935.0,1657.0,-0.33353,18.0
6230,1948.0,1630.0,-0.335283,18.0
6231,1939.0,1627.0,-0.337404,18.0
6232,1922.0,1634.0,-0.343397,18.0
6233,1935.0,1634.0,-0.346673,18.0
6234,1922.0,1635.0,-0.347127,18.0
6235,1926.0,1629.0,-0.35408,18.0
6236,1918.0,1630.0,-0.358989,18.0
6237,1911.0,1623.0,-0.361901,18.0
6238,1908.0,1620.0,-0.364087,18.0
6239,1892.0,1624.0,-0.36988,18.0
6240,1899.0,1625.0,-0.376074,18.0
6241,1895.0,1624.0,-0.380398,18.0
6242,1896.0,1618.0,-0.385008,18.0
6243,1874.0,1606.0,-0.390206,18.0
6244,1874.0,1609.0,-0.394453,18.0
6245,1883.0,1613.0,-0.398998,18.0
6246,1868.0,1606.0,-0.403688,18.0
6247,1870.0,1604.0,-0.404132,18.0
6248,1866.0,1603.0,-0.405649,18.0
6249,1849.0,1603.0,-0.412398,18.0
6250,1866.0,1606.0,-0.417309,18.0
6251,1850.0,1598.0,-0.419068,18.0
6252,1857.0,1602.0,-0.422288,18.0
6253,1852.0,1598.0,-0.425285,18.0
6254,1848.0,1597.0,-0.428509,18.0
6255,1832.0,1593.0,-0.429093,18.0
6256,1842.0,1596.0,-0.433089,18.0
6257,1847.0,1606.0,-0.434976,18.0
6258,1834.0,1596.0,-0.431682,18.0
6259,1835.0,1601.0,-0.434308,18.0
6260,1839.0,1610.0,-0.439557,18.0
6261,1840.0,1606.0,-0.437775,18.0
6262,1842.0,1609.0,-0.436411,18.0
6263,1841.0,1605.0,-0.434519,18.0
6264,1840.0,1614.0,-0.433454,18.0
6265,1850.0,1607.0,-0.432776,18.0
6266,1839.0,1612.0,-0.430005,18.0
6267,1848.0,1606.0,-0.427202,18.0
6268,1854.0,1623.0,-0.425378,18.0
6269,1856.0,1622.0,-0.422043,18.0
6270,1858.0,1619.0,-0.417599,18.0
6271,1865.0,1626.0,-0.415628,18.0
6272,1854.0,1625.0,-0.41214,18.0
6273,1865.0,1640.0,-0.409351,18.0
6274,1874.0,1635.0,-0.403973,18.0
6275,1884.0,1649.0,-0.399416,18.0
6276,1889.0,1650.0,-0.396882,18.0
6277,1896.0,1642.0,-0.390986,18.0
6278,1892.0,1653.0,-0.386213,18.0
6279,1897.0,1645.0,-0.379168,18.0
6280,1898.0,1669.0,-0.378482,18.0
6281,1898.0,1652.0,-0.374795,18.0
6282,1917.0,1669.0,-0.36863,18.0
6283,1915.0,1682.0,-0.360715,18.0
6284,1907.0,1671.0,-0.352536,18.0
6285,1938.0,1682.0,-0.346952,18.0
6286,1915.0,1676.0,-0.339222,18.0
6287,1934.0,1688.0,-0.332129,18.0
6288,1933.0,1694.0,-0.326215,18.0
6289,1938.0,1687.0,-0.320547,18.0
6290,1948.0,1700.0,-0.316726,18.0
6291,1948.0,1702.0,-0.31165,18.0
6292,1952.0,1704.0,-0.304916,18.0
6293,1948.0,1706.0,-0.29928,18.0
6294,1955.0,1708.0,-0.29665,18.0
6295,1956.0,1713.0,-0.292038,18.0
6296,1962.0,1721.0,-0.287427,18.0
6297,1969.0,1727.0,-0.279918,18.0
6298,1968.0,1734.0,-0.272226,18.0
6299,1965.0,1723.0,-0.265834,18.0
6300,1957.0,1714.0,-0.265053,18.0
6301,1959.0,1708.0,-0.269016,18.0
6302,1962.0,1710.0,-0.269593,18.0
6303,1965.0,1713.0,-0.26731,18.0
6304,1959.0,1714.0,-0.263897,18.0
6305,1969.0,1720.0,-0.261735,18.0
6306,1968.0,1716.0,-0.25853,18.0
6307,1964.0,1714.0,-0.254134,18.0
6308,1971.0,1727.0,-0.250162,18.0
6309,1977.0,1735.0,-0.243856,18.0
6310,1979.0,1736.0,-0.236443,18.0
6311,1984.0,1733.0,-0.23057,18.0
6312,1982.0,1740.0,-0.228262,18.0
6313,1980.0,1742.0,-0.22525,18.0
6314,1986.0,1742.0,-0.221499,18.0
6315,1989.0,1745.0,-0.217752,18.0
6316,1989.0,1751.0,-0.214081,18.0
6317,1992.0,1757.0,-0.210461,18.0
6318,1999.0,1760.0,-0.207741,18.0
6319,2001.0,1761.0,-0.201855,18.0
6320,2002.0,1772.0,-0.196226,18.0
6321,2005.0,1777.0,-0.191133,18.0
6322,2007.0,1780.0,-0.186079,18.0
6323,2003.0,1780.0,-0.181439,18.0
6324,2015.0,1796.0,-0.177651,18.0
6325,2016.0,1806.0,-0.169783,18.0
6326,2011.0,1804.0,-0.162198,18.0
6327,2016.0,1809.0,-0.156831,18.0
6328,2022.0,1820.0,-0.151533,18.0
6329,2029.0,1829.0,-0.146263,18.0
6330,2033.0,1837.0,-0.139427,18.0
6331,2035.0,1847.0,-0.132605,18.0
6332,2031.0,1841.0,-0.124727,18.0
6333,2038.0,1862.0,-0.119124,18.0
6334,2041.0,1870.0,-0.111058,18.0
6335,2044.0,1881.0,-0.102136,18.0
6336,2046.0,1895.0,-0.092119,18.0
6337,2049.0,1900.0,-0.083863,18.0
6338,2043.0,1909.0,-0.07611,18.0
6339,2051.0,1925.0,-0.068406,18.0
6340,2052.0,1937.0,-0.058803,18.0
6341,2047.0,1943.0,-0.048442,18.0
6342,2055.0,1952.0,-0.039307,18.0
6343,2055.0,1968.0,-0.030511,18.0
6344,2047.0,1965.0,-0.021759,18.0
6345,2052.0,1980.0,-0.013873,18.0
6346,2053.0,1987.0,-0.007535,18.0
6347,2050.0,1995.0,3e-06,18.0
6348,2061.0,2006.0,0.00849,18.0
6349,2057.0,2022.0,0.017228,18.0
6350,2047.0,2031.0,0.025699,18.0
6351,2044.0,2044.0,0.033993,18.0
6352,2038.0,2052.0,0.042804,18.0
6353,2025.0,2053.0,0.050968,18.0
6354,2021.0,2074.0,0.059142,18.0
6355,2022.0,2086.0,0.067402,18.0
6356,2022.0,2088.0,0.076018,18.0
6357,2020.0,2098.0,0.084257,18.0
6358,2013.0,2105.0,0.091192,18.0
6359,2007.0,2112.0,0.097739,18.0
6360,2010.0,2117.0,0.103402,18.0
6361,2005.0,2125.0,0.108116,18.0
6362,1996.0,2133.0,0.111136,18.0
6363,1998.0,2137.0,0.116551,18.0
6364,1994.0,2142.0,0.122743,18.0
6365,1990.0,2151.0,0.128991,18.0
6366,1979.0,2155.0,0.136756,18.0
6367,1970.0,2165.0,0.144602,18.0
6368,1966.0,2170.0,0.152688,18.0
6369,1971.0,2176.0,0.158458,18.0
6370,1961.0,2189.0,0.166463,18.0
6371,1957.0,2192.0,0.175115,18.0
6372,1952.0,2203.0,0.181781,18.0
6373,1935.0,2212.0,0.190811,18.0
6374,1931.0,2217.0,0.200626,18.0
6375,1933.0,2224.0,0.205796,18.0
6376,1917.0,2227.0,0.211022,18.0
6377,1923.0,2234.0,0.215356,18.0
6378,1904.0,2243.0,0.222639,18.0
6379,1897.0,2246.0,0.232231,18.0
6380,1892.0,2256.0,0.241015,18.0
6381,1876.0,2257.0,0.250241,18.0
6382,1867.0,2272.0,0.2572,18.0
6383,1857.0,2263.0,0.26349,18.0
6384,1857.0,2267.0,0.269142,18.0
6385,1853.0,2269.0,0.273183,18.0
6386,1854.0,2264.0,0.276717,18.0
6387,1847.0,2265.0,0.277993,18.0
6388,1855.0,2267.0,0.278005,18.0
6389,1854.0,2257.0,0.278549,18.0
6390,1849.0,2260.0,0.279103,18.0
6391,1863.0,2250.0,0.278524,18.0
6392,1848.0,2242.0,0.27892,18.0
6393,1871.0,2248.0,0.276952,18.0
6394,1846.0,2262.0,0.277305,18.0
6395,1860.0,2244.0,0.278987,18.0
6396,1856.0,2262.0,0.277174,18.0
6397,1850.0,2241.0,0.276613,18.0
6398,1863.0,2236.0,0.276068,18.0
6399,1856.0,2241.0,0.275063,18.0
6400,1867.0,2236.0,0.270266,18.0
6401,1865.0,2229.0,0.2668,18.0
6402,1869.0,2229.0,0.264183,18.0
6403,1875.0,2220.0,0.260044,18.0
6404,1873.0,2210.0,0.255898,18.0
6405,1879.0,2219.0,0.254748,18.0
6406,1865.0,2212.0,0.254089,18.0
6407,1875.0,2208.0,0.25295,18.0
6408,1881.0,2217.0,0.248289,18.0
6409,1887.0,2207.0,0.244942,18.0
6410,1887.0,2208.0,0.241704,18.0
6411,1892.0,2204.0,0.238895,18.0
6412,1898.0,2195.0,0.236475,18.0
6413,1887.0,2184.0,0.235178,18.0
6414,1895.0,2196.0,0.232947,18.0
6415,1904.0,2190.0,0.229845,18.0
6416,1895.0,2183.0,0.22555,18.0
6417,1908.0,2177.0,0.221301,18.0
6418,1916.0,2174.0,0.214954,18.0
6419,1921.0,2164.0,0.20722,18.0
6420,1919.0,2163.0,0.200884,18.0
6421,1932.0,2155.0,0.193939,18.0
6422,1931.0,2133.0,0.186371,18.0
6423,1940.0,2139.0,0.179176,18.0
6424,1947.0,2135.0,0.172914,18.0
6425,1953.0,2129.0,0.166531,18.0
6426,1956.0,2119.0,0.158983,18.0
6427,1956.0,2109.0,0.151883,18.0
6428,1972.0,2109.0,0.144153,18.0
6429,1972.0,2101.0,0.135765,18.0
6430,1973.0,2094.0,0.127834,18.0
6431,1980.0,2084.0,0.120117,18.0
6432,1985.0,2077.0,0.11138,18.0
6433,1992.0,2072.0,0.100483,18.0
6434,1996.0,2065.0,0.092182,18.0
6435,1999.0,2058.0,0.085364,18.0
6436,2000.0,2056.0,0.07906,18.0
6437,1997.0,2052.0,0.073182,18.0
6438,2006.0,2039.0,0.066626,18.0
6439,2018.0,2031.0,0.058456,18.0
6440,2016.0,2029.0,0.050943,18.0
6441,2020.0,2023.0,0.045752,18.0
6442,2023.0,2017.0,0.039533,18.0
6443,2018.0,2000.0,0.03403,18.0
6444,2031.0,2008.0,0.028486,18.0
6445,2033.0,2000.0,0.022046,18.0
6446,2036.0,1990.0,0.016714,18.0
6447,2036.0,1987.0,0.010615,18.0
6448,2043.0,1981.0,0.0042,18.0
6449,2043.0,1969.0,-0.004545,18.0
6450,2045.0,1966.0,-0.013248,18.0
6451,2042.0,1958.0,-0.020001,18.0
6452,2040.0,1945.0,-0.02816,18.0
6453,2047.0,1945.0,-0.035732,18.0
6454,2044.0,1940.0,-0.040408,18.0
6455,2047.0,1934.0,-0.045257,18.0
6456,2044.0,1929.0,-0.050393,18.0
6457,2044.0,1923.0,-0.055231,18.0
6458,2049.0,1907.0,-0.061713,18.0
6459,2044.0,1902.0,-0.070407,18.0
6460,2044.0,1895.0,-0.078875,18.0
6461,2040.0,1886.0,-0.085593,18.0
6462,2042.0,1884.0,-0.090239,18.0
6463,2041.0,1879.0,-0.096446,18.0
6464,2036.0,1866.0,-0.101892,18.0
6465,2040.0,1864.0,-0.108157,18.0
6466,2035.0,1846.0,-0.116942,18.0
6467,2028.0,1835.0,-0.125753,18.0
6468,2035.0,1828.0,-0.134086,18.0
6469,2032.0,1822.0,-0.142039,18.0
6470,2034.0,1814.0,-0.149095,18.0
6471,2028.0,1800.0,-0.156856,18.0
6472,2028.0,1785.0,-0.166045,18.0
6473,2011.0,1767.0,-0.176933,18.0
6474,2014.0,1757.0,-0.188066,18.0
6475,2010.0,1743.0,-0.20022,18.0
6476,1996.0,1730.0,-0.211667,18.0
6477,1988.0,1712.0,-0.22319,18.0
6478,1983.0,1696.0,-0.237074,18.0
6479,1974.0,1694.0,-0.247944,18.0
6480,1967.0,1681.0,-0.257695,18.0
6481,1965.0,1656.0,-0.266138,18.0
6482,1954.0,1654.0,-0.277591,18.0
6483,1945.0,1647.0,-0.286831,18.0
6484,1954.0,1644.0,-0.295242,18.0
6485,1949.0,1646.0,-0.30308,18.0
6486,1943.0,1639.0,-0.308959,18.0
6487,1936.0,1638.0,-0.313582,18.0
6488,1933.0,1623.0,-0.318608,18.0
6489,1930.0,1634.0,-0.327666,18.0
6490,1942.0,1655.0,-0.336212,18.0
6491,1940.0,1654.0,-0.332899,18.0
6492,1940.0,1655.0,-0.328701,18.0
6493,1927.0,1631.0,-0.33446,18.0
6494,1918.0,1621.0,-0.344192,18.0
6495,1918.0,1628.0,-0.355192,18.0
6496,1904.0,1634.0,-0.360867,18.0
6497,1911.0,1626.0,-0.366923,18.0
6498,1886.0,1618.0,-0.372928,18.0
6499,1891.0,1617.0,-0.377525,18.0
6500,1889.0,1614.0,-0.385325,18.0
6501,1885.0,1618.0,-0.390503,18.0
6502,1895.0,1612.0,-0.392445,18.0
6503,1882.0,1611.0,-0.394085,18.0
6504,1884.0,1614.0,-0.397965,18.0
6505,1876.0,1617.0,-0.40162,18.0
6506,1873.0,1614.0,-0.406195,18.0
6507,1865.0,1610.0,-0.408383,18.0
6508,1871.0,1606.0,-0.410782,18.0
6509,1863.0,1615.0,-0.410858,18.0
6510,1862.0,1620.0,-0.413251,18.0
6511,1849.0,1608.0,-0.416714,18.0
6512,1855.0,1602.0,-0.421188,18.0
6513,1854.0,1615.0,-0.425066,18.0
6514,1862.0,1620.0,-0.422732,18.0
6515,1863.0,1613.0,-0.423915,18.0
6516,1866.0,1610.0,-0.426891,18.0
6517,1854.0,1607.0,-0.428806,18.0
6518,1854.0,1610.0,-0.432703,18.0
6519,1852.0,1606.0,-0.434769,18.0
6520,1849.0,1603.0,-0.434115,18.0
6521,1852.0,1612.0,-0.43757,18.0
6522,1841.0,1602.0,-0.439626,18.0
6523,1840.0,1600.0,-0.44121,18.0
6524,1829.0,1602.0,-0.446456,18.0
6525,1838.0,1603.0,-0.449277,18.0
6526,1821.0,1594.0,-0.449912,18.0
6527,1826.0,1596.0,-0.451323,18.0
6528,1834.0,1602.0,-0.454278,18.0
6529,1826.0,1597.0,-0.453504,18.0
6530,1832.0,1600.0,-0.455787,18.0
6531,1829.0,1602.0,-0.45759,18.0
6532,1836.0,1614.0,-0.458936,18.0
6533,1841.0,1610.0,-0.455106,18.0
6534,1842.0,1613.0,-0.44928,18.0
6535,1839.0,1607.0,-0.445807,18.0
6536,1832.0,1607.0,-0.447803,18.0
6537,1843.0,1612.0,-0.447659,18.0
6538,1851.0,1626.0,-0.442994,18.0
6539,1845.0,1614.0,-0.437191,18.0
6540,1853.0,1616.0,-0.435034,18.0
6541,1855.0,1625.0,-0.435039,18.0
6542,1863.0,1633.0,-0.430654,18.0
6543,1863.0,1629.0,-0.426025,18.0
6544,1869.0,1629.0,-0.42029,18.0
6545,1871.0,1637.0,-0.417558,18.0
6546,1882.0,1641.0,-0.413887,18.0
6547,1894.0,1644.0,-0.40567,18.0
6548,1885.0,1649.0,-0.398441,18.0
6549,1893.0,1649.0,-0.392669,18.0
6550,1904.0,1659.0,-0.388543,18.0
6551,1910.0,1670.0,-0.382606,18.0
6552,1915.0,1676.0,-0.376304,18.0
6553,1922.0,1676.0,-0.366497,18.0
6554,1922.0,1681.0,-0.361509,18.0
6555,1932.0,1689.0,-0.355161,18.0
6556,1940.0,1691.0,-0.347189,18.0
6557,1936.0,1692.0,-0.338359,18.0
6558,1942.0,1695.0,-0.330323,18.0
6559,1949.0,1703.0,-0.324385,18.0
6560,1951.0,1704.0,-0.315962,18.0
6561,1959.0,1717.0,-0.308345,18.0
6562,1967.0,1716.0,-0.302359,18.0
6563,1956.0,1711.0,-0.295192,18.0
6564,1964.0,1719.0,-0.289056,18.0
6565,1960.0,1712.0,-0.2837,18.0
6566,1944.0,1701.0,-0.281425,18.0
6567,1961.0,1706.0,-0.281963,18.0
6568,1964.0,1703.0,-0.281407,18.0
6569,1970.0,1714.0,-0.27437,18.0
6570,1972.0,1716.0,-0.268237,18.0
6571,1970.0,1720.0,-0.262232,18.0
6572,1967.0,1722.0,-0.256443,18.0
6573,1985.0,1733.0,-0.250961,18.0
6574,1987.0,1739.0,-0.244656,18.0
6575,1989.0,1744.0,-0.238295,18.0
6576,1991.0,1745.0,-0.232189,18.0
6577,1994.0,1745.0,-0.228388,18.0
6578,1997.0,1748.0,-0.225383,18.0
6579,1999.0,1756.0,-0.223158,18.0
6580,2001.0,1763.0,-0.218834,18.0
6581,2005.0,1770.0,-0.212377,18.0
6582,2011.0,1774.0,-0.205301,18.0
6583,2011.0,1777.0,-0.199594,18.0
6584,2001.0,1780.0,-0.196875,18.0
6585,2015.0,1787.0,-0.192801,18.0
6586,2016.0,1795.0,-0.186409,18.0
6587,2018.0,1795.0,-0.180911,18.0
6588,2018.0,1806.0,-0.175851,18.0
6589,2027.0,1814.0,-0.172101,18.0
6590,2034.0,1829.0,-0.167696,18.0
6591,2026.0,1831.0,-0.159655,18.0
6592,2037.0,1837.0,-0.151536,18.0
6593,2046.0,1845.0,-0.143666,18.0
6594,2039.0,1858.0,-0.134457,18.0
6595,2042.0,1867.0,-0.128843,18.0
6596,2036.0,1867.0,-0.120975,18.0
6597,2043.0,1884.0,-0.113542,18.0
6598,2050.0,1894.0,-0.105214,18.0
6599,2048.0,1904.0,-0.096393,18.0
6600,2052.0,1911.0,-0.088298,18.0
6601,2060.0,1919.0,-0.080174,18.0
6602,2055.0,1931.0,-0.071468,18.0
6603,2060.0,1934.0,-0.063049,18.0
6604,2060.0,1952.0,-0.055563,18.0
6605,2059.0,1963.0,-0.046649,18.0
6606,2050.0,1962.0,-0.036669,18.0
6607,2053.0,1970.0,-0.030886,18.0
6608,2057.0,1980.0,-0.024775,18.0
6609,2065.0,1995.0,-0.017563,18.0
6610,2068.0,2004.0,-0.009818,18.0
6611,2049.0,2009.0,-0.001684,18.0
6612,2051.0,2019.0,0.00574,18.0
6613,2056.0,2029.0,0.012086,18.0
6614,2048.0,2037.0,0.018521,18.0
6615,2051.0,2046.0,0.025891,18.0
6616,2046.0,2051.0,0.032162,18.0
6617,2042.0,2058.0,0.036056,18.0
6618,2042.0,2066.0,0.040999,18.0
6619,2032.0,2067.0,0.04733,18.0
6620,2022.0,2064.0,0.051879,18.0
6621,2032.0,2076.0,0.055402,18.0
6622,2026.0,2086.0,0.061536,18.0
6623,2021.0,2085.0,0.066635,18.0
6624,2022.0,2095.0,0.070271,18.0
6625,2022.0,2097.0,0.074392,18.0
6626,2018.0,2094.0,0.076796,18.0
6627,2017.0,2106.0,0.078756,18.0
6628,2014.0,2114.0,0.084728,18.0
6629,2011.0,2126.0,0.090909,18.0
6630,2018.0,2130.0,0.095519,18.0
6631,1999.0,2135.0,0.102526,18.0
6632,1992.0,2139.0,0.109252,18.0
6633,1997.0,2154.0,0.116381,18.0
6634,1990.0,2163.0,0.121838,18.0
6635,1994.0,2167.0,0.12828,18.0
6636,1986.0,2171.0,0.13551,18.0
6637,1986.0,2175.0,0.140567,18.0
6638,1980.0,2179.0,0.144504,18.0
6639,1975.0,2188.0,0.147759,18.0
6640,1970.0,2192.0,0.153243,18.0
6641,1955.0,2191.0,0.159358,18.0
6642,1963.0,2204.0,0.164754,18.0
6643,1955.0,2210.0,0.170286,18.0
6644,1938.0,2208.0,0.175515,18.0
6645,1941.0,2226.0,0.182572,18.0
6646,1930.0,2219.0,0.189618,18.0
6647,1930.0,2228.0,0.194877,18.0
6648,1928.0,2236.0,0.19937,18.0
6649,1931.0,2240.0,0.202003,18.0
6650,1925.0,2238.0,0.205298,18.0
6651,1919.0,2240.0,0.208144,18.0
6652,1919.0,2239.0,0.209397,18.0
6653,1914.0,2225.0,0.207102,18.0
6654,1931.0,2228.0,0.205312,18.0
6655,1925.0,2226.0,0.201791,18.0
6656,1935.0,2221.0,0.197963,18.0
6657,1936.0,2219.0,0.195947,18.0
6658,1937.0,2217.0,0.194075,18.0
6659,1932.0,2203.0,0.191602,18.0
6660,1939.0,2208.0,0.188407,18.0
6661,1942.0,2211.0,0.185903,18.0
6662,1937.0,2209.0,0.185343,18.0
6663,1934.0,2208.0,0.184951,18.0
6664,1941.0,2207.0,0.185753,18.0
6665,1941.0,2206.0,0.185206,18.0
6666,1928.0,2203.0,0.184413,18.0
6667,1935.0,2206.0,0.185159,18.0
6668,1940.0,2210.0,0.184862,18.0
6669,1937.0,2201.0,0.185384,18.0
6670,1943.0,2199.0,0.184585,18.0
6671,1939.0,2195.0,0.182024,18.0
6672,1940.0,2192.0,0.179385,18.0
6673,1946.0,2190.0,0.176353,18.0
6674,1953.0,2183.0,0.172586,18.0
6675,1949.0,2177.0,0.169351,18.0
6676,1957.0,2176.0,0.166992,18.0
6677,1950.0,2169.0,0.164818,18.0
6678,1960.0,2164.0,0.162628,18.0
6679,1958.0,2166.0,0.161371,18.0
6680,1958.0,2164.0,0.157298,18.0
6681,1959.0,2160.0,0.152369,18.0
6682,1966.0,2154.0,0.151032,18.0
6683,1955.0,2151.0,0.147549,18.0
6684,1970.0,2149.0,0.144763,18.0
6685,1974.0,2147.0,0.138918,18.0
6686,1963.0,2142.0,0.134669,18.0
6687,1969.0,2134.0,0.132322,18.0
6688,1976.0,2140.0,0.129937,18.0
6689,1977.0,2130.0,0.127312,18.0
6690,1981.0,2129.0,0.124222,18.0
6691,1980.0,2124.0,0.119119,18.0
6692,1982.0,2118.0,0.117291,18.0
6693,1983.0,2119.0,0.113141,18.0
6694,1988.0,2114.0,0.109562,18.0
6695,1991.0,2109.0,0.104649,18.0
6696,1991.0,2104.0,0.099894,18.0
6697,1996.0,2099.0,0.095196,18.0
6698,2002.0,2099.0,0.091965,18.0
6699,1995.0,2092.0,0.08955,18.0
6700,2000.0,2090.0,0.085931,18.0
6701,2004.0,2087.0,0.081691,18.0
6702,2008.0,2082.0,0.077688,18.0
6703,2010.0,2076.0,0.072247,18.0
6704,2003.0,2068.0,0.066755,18.0
6705,2014.0,2064.0,0.061799,18.0
6706,2009.0,2053.0,0.056163,18.0
6707,2011.0,2047.0,0.051327,18.0
6708,2026.0,2046.0,0.044988,18.0
6709,2019.0,2047.0,0.039396,18.0
6710,2022.0,2037.0,0.033814,18.0
6711,2027.0,2029.0,0.02792,18.0
6712,2042.0,2020.0,0.021783,18.0
6713,2022.0,2012.0,0.01756,18.0
6714,2035.0,2016.0,0.014297,18.0
6715,2040.0,2012.0,0.010523,18.0
6716,2043.0,2016.0,0.007819,18.0
6717,2029.0,2012.0,0.007284,18.0
6718,2037.0,2012.0,0.006206,18.0
6719,2050.0,2008.0,0.00367,18.0
6720,2054.0,1998.0,-0.000875,18.0
6721,2042.0,2001.0,-0.005558,18.0
6722,2058.0,1989.0,-0.008404,18.0
6723,2059.0,1985.0,-0.014234,18.0
6724,2050.0,1978.0,-0.019158,18.0
6725,2047.0,1971.0,-0.024364,18.0
6726,2043.0,1967.0,-0.030678,18.0
6727,2046.0,1961.0,-0.037055,18.0
6728,2051.0,1954.0,-0.042662,18.0
6729,2053.0,1956.0,-0.048233,18.0
6730,2054.0,1954.0,-0.052232,18.0
6731,2054.0,1947.0,-0.055738,18.0
6732,2057.0,1942.0,-0.058443,18.0
6733,2057.0,1939.0,-0.062494,18.0
6734,2055.0,1935.0,-0.066373,18.0
6735,2058.0,1932.0,-0.069922,18.0
6736,2054.0,1926.0,-0.072111,18.0
6737,2054.0,1924.0,-0.075197,18.0
6738,2049.0,1919.0,-0.078373,18.0
6739,2056.0,1914.0,-0.081956,18.0
6740,2047.0,1905.0,-0.08638,18.0
6741,2057.0,1906.0,-0.090903,18.0
6742,2051.0,1897.0,-0.095139,18.0
6743,2048.0,1887.0,-0.099271,18.0
6744,2052.0,1884.0,-0.105255,18.0
6745,2051.0,1877.0,-0.111757,18.0
6746,2052.0,1866.0,-0.118207,18.0
6747,2042.0,1855.0,-0.124203,18.0
6748,2051.0,1851.0,-0.132363,18.0
6749,2047.0,1834.0,-0.141456,18.0
6750,2044.0,1825.0,-0.150799,18.0
6751,2043.0,1811.0,-0.159205,18.0
6752,2035.0,1807.0,-0.166758,18.0
6753,2036.0,1796.0,-0.172595,18.0
6754,2035.0,1783.0,-0.178536,18.0
6755,2028.0,1774.0,-0.186726,18.0
6756,2024.0,1762.0,-0.196635,18.0
6757,2023.0,1749.0,-0.205968,18.0
6758,2015.0,1734.0,-0.2156,18.0
6759,2008.0,1723.0,-0.224837,18.0
6760,1993.0,1703.0,-0.234686,18.0
6761,1995.0,1692.0,-0.246355,18.0
6762,1987.0,1685.0,-0.25608,18.0
